horse_num,oriental_1,oriental_2,oriental_3,oriental_sum,apple_1,apple_2,apple_3,apple_sum,pro_1,pro_2,pro_3,pro_sum,total_1,total_2,total_3,total_sum,w_h_odd,s_b_odd,result,file_name,sheet_name,W.H. FixOdd 60,S.B.Fix Odd 60
10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,6.0,0.0,3.0,5.0,8.0,20.0,21.0,0.0,M2020-03-29D,Race(2),,
3,7.0,8.0,10.0,25.0,15.0,4.0,10.0,29.0,11.0,8.0,2.0,21.0,33.0,20.0,22.0,75.0,3.2,3.0,1.0,M2020-03-29D,Race(2),,
2,2.0,6.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,1.0,10.0,21.0,17.0,0.0,M2020-03-29D,Race(2),,
1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,5.0,18.0,17.0,0.0,M2020-03-29D,Race(2),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,M2020-03-29D,Race(2),,
4,8.0,8.0,5.0,21.0,0.0,1.0,7.0,8.0,0.0,0.0,5.0,5.0,8.0,9.0,17.0,34.0,4.8,5.0,3.0,M2020-03-29D,Race(2),,
3,5.0,10.0,10.0,25.0,6.0,16.0,5.0,27.0,6.0,9.0,4.0,19.0,17.0,35.0,19.0,71.0,3.4,3.5,2.0,M2020-03-29D,Race(3),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,M2020-03-29D,Race(3),,
7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0,61.0,51.0,3.0,M2020-03-29D,Race(3),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,101.0,0.0,M2020-03-29D,Race(3),,
5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,23.0,26.0,0.0,M2020-03-29D,Race(3),,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,M2020-03-29D,Race(3),,
2,6.0,5.0,17.0,28.0,2.0,6.0,15.0,23.0,3.0,9.0,8.0,20.0,11.0,20.0,40.0,71.0,7.5,8.0,0.0,M2020-03-29D,Race(3),,
1,0.0,2.0,3.0,5.0,1.0,1.0,6.0,8.0,2.0,0.0,7.0,9.0,3.0,3.0,16.0,22.0,18.0,20.0,0.0,M2020-03-29D,Race(3),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,71.0,61.0,0.0,M2020-03-29D,Race(3),,
9,19.0,11.0,0.0,30.0,20.0,7.0,2.0,29.0,15.0,7.0,3.0,25.0,54.0,25.0,5.0,84.0,1.75,1.65,1.0,M2020-03-29D,Race(3),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,126.0,101.0,0.0,M2020-03-29D,Race(3),,
12,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,13.0,0.0,M2020-03-29D,Race(3),,
13,0.0,3.0,5.0,8.0,8.0,8.0,6.0,22.0,3.0,8.0,5.0,16.0,11.0,19.0,16.0,46.0,7.0,91.0,0.0,M2020-03-29D,Race(4),,
12,3.0,2.0,5.0,10.0,1.0,1.0,8.0,10.0,1.0,2.0,1.0,4.0,5.0,5.0,14.0,24.0,5.0,7.5,2.0,M2020-03-29D,Race(4),,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,91.0,0.0,M2020-03-29D,Race(4),,
3,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,26.0,23.0,0.0,M2020-03-29D,Race(4),,
4,2.0,0.0,2.0,4.0,0.0,4.0,5.0,9.0,1.0,3.0,2.0,6.0,3.0,7.0,9.0,19.0,14.0,13.0,0.0,M2020-03-29D,Race(4),,
5,4.0,2.0,3.0,9.0,1.0,1.0,3.0,5.0,3.0,0.0,2.0,5.0,8.0,3.0,8.0,19.0,14.0,13.0,0.0,M2020-03-29D,Race(4),,
6,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,3.0,4.0,7.0,20.0,7.0,0.0,M2020-03-29D,Race(4),,
7,0.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,21.0,21.0,0.0,M2020-03-29D,Race(4),,
8,13.0,10.0,0.0,23.0,18.0,11.0,0.0,29.0,16.0,7.0,2.0,25.0,47.0,28.0,2.0,77.0,3.1,11.0,0.0,M2020-03-29D,Race(4),,
9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,5.0,10.0,9.0,0.0,M2020-03-29D,Race(4),,
10,5.0,2.0,0.0,7.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,6.0,6.0,2.0,8.0,16.0,8.5,23.0,1.0,M2020-03-29D,Race(4),,
11,0.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,6.0,31.0,56.0,0.0,M2020-03-29D,Race(4),,
14,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,101.0,91.0,0.0,M2020-03-29D,Race(4),,
1,3.0,6.0,5.0,14.0,1.0,0.0,3.0,4.0,1.0,0.0,6.0,7.0,5.0,6.0,14.0,25.0,12.0,11.0,3.0,M2020-03-29D,Race(4),,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,M2020-03-29D,Race(5),,
12,0.0,3.0,7.0,10.0,0.0,2.0,1.0,3.0,0.0,1.0,3.0,4.0,0.0,6.0,11.0,17.0,11.0,11.0,3.0,M2020-03-29D,Race(5),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2020-03-29D,Race(5),,
3,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,34.0,34.0,0.0,M2020-03-29D,Race(5),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,61.0,61.0,0.0,M2020-03-29D,Race(5),,
2,5.0,16.0,2.0,23.0,2.0,1.0,6.0,9.0,4.0,3.0,3.0,10.0,11.0,20.0,11.0,42.0,5.5,5.5,1.0,M2020-03-29D,Race(5),,
14,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,13.0,0.0,M2020-03-29D,Race(5),,
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,M2020-03-29D,Race(5),,
10,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,9.0,11.0,11.0,0.0,M2020-03-29D,Race(5),,
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,51.0,51.0,0.0,M2020-03-29D,Race(5),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,M2020-03-29D,Race(5),,
7,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,3.0,9.0,15.0,15.0,0.0,M2020-03-29D,Race(5),,
6,4.0,0.0,6.0,10.0,0.0,3.0,17.0,20.0,0.0,3.0,10.0,13.0,4.0,6.0,33.0,43.0,11.0,11.0,2.0,M2020-03-29D,Race(5),,
5,21.0,4.0,3.0,28.0,18.0,12.0,0.0,30.0,18.0,6.0,2.0,26.0,57.0,22.0,5.0,84.0,1.95,1.95,0.0,M2020-03-29D,Race(5),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,0.0,M2020-03-29D,Race(6),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,M2020-03-29D,Race(6),,
4,0.0,3.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,3.0,10.0,13.0,14.0,11.0,2.0,M2020-03-29D,Race(6),,
3,0.0,2.0,7.0,9.0,1.0,2.0,6.0,9.0,3.0,3.0,5.0,11.0,4.0,7.0,18.0,29.0,12.0,11.0,0.0,M2020-03-29D,Race(6),,
2,3.0,15.0,8.0,26.0,12.0,11.0,1.0,24.0,5.0,11.0,4.0,20.0,20.0,37.0,13.0,70.0,4.8,4.4,0.0,M2020-03-29D,Race(6),,
7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,0.0,3.0,3.0,6.0,34.0,26.0,0.0,M2020-03-29D,Race(6),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,M2020-03-29D,Race(6),,
1,25.0,5.0,0.0,30.0,16.0,12.0,2.0,30.0,16.0,7.0,3.0,26.0,57.0,24.0,5.0,86.0,3.3,3.3,1.0,M2020-03-29D,Race(6),,
8,0.0,3.0,12.0,15.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,13.0,18.0,10.0,9.0,0.0,M2020-03-29D,Race(6),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,61.0,0.0,M2020-03-29D,Race(6),,
12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,34.0,0.0,M2020-03-29D,Race(6),,
13,2.0,2.0,0.0,4.0,1.0,2.0,14.0,17.0,2.0,3.0,6.0,11.0,5.0,7.0,20.0,32.0,4.8,4.4,3.0,M2020-03-29D,Race(6),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,61.0,0.0,M2020-03-29D,Race(6),,
14,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.0,14.0,0.0,M2020-03-29D,Race(6),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2020-03-29D,Race(7),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,M2020-03-29D,Race(7),,
5,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0,6.5,6.5,0.0,M2020-03-29D,Race(7),,
7,0.0,3.0,8.0,11.0,2.0,2.0,14.0,18.0,4.0,2.0,5.0,11.0,6.0,7.0,27.0,40.0,6.0,6.0,0.0,M2020-03-29D,Race(7),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,M2020-03-29D,Race(7),,
3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,61.0,61.0,0.0,M2020-03-29D,Race(7),,
4,3.0,5.0,5.0,13.0,12.0,3.0,2.0,17.0,4.0,6.0,5.0,15.0,19.0,14.0,12.0,45.0,11.0,11.0,0.0,M2020-03-29D,Race(7),,
6,0.0,3.0,4.0,7.0,0.0,2.0,2.0,4.0,0.0,1.0,3.0,4.0,0.0,6.0,9.0,15.0,9.0,9.0,2.0,M2020-03-29D,Race(7),,
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,34.0,34.0,0.0,M2020-03-29D,Race(7),,
13,14.0,10.0,3.0,27.0,12.0,7.0,3.0,22.0,13.0,7.0,4.0,24.0,39.0,24.0,10.0,73.0,4.0,4.0,1.0,M2020-03-29D,Race(7),,
8,7.0,4.0,3.0,14.0,3.0,14.0,4.0,21.0,4.0,7.0,5.0,16.0,14.0,25.0,12.0,51.0,5.0,5.0,3.0,M2020-03-29D,Race(7),,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,M2020-03-29D,Race(7),,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,M2020-03-29D,Race(7),,
2,3.0,3.0,5.0,11.0,1.0,2.0,5.0,8.0,0.0,2.0,3.0,5.0,4.0,7.0,13.0,24.0,6.5,6.5,0.0,M2020-03-29D,Race(7),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,61.0,0.0,M2020-03-29D,Race(8),,
13,4.0,5.0,5.0,14.0,2.0,3.0,15.0,20.0,5.0,6.0,6.0,17.0,11.0,14.0,26.0,51.0,4.2,9.0,0.0,M2020-03-29D,Race(8),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,6.0,0.0,M2020-03-29D,Race(8),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,34.0,34.0,0.0,M2020-03-29D,Race(8),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,101.0,0.0,M2020-03-29D,Race(8),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,101.0,0.0,M2020-03-29D,Race(8),,
7,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,81.0,61.0,0.0,M2020-03-29D,Race(8),,
6,0.0,3.0,6.0,9.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,7.0,5.0,8.0,6.0,19.0,10.0,10.0,0.0,M2020-03-29D,Race(8),,
4,6.0,6.0,2.0,14.0,10.0,7.0,2.0,19.0,6.0,5.0,1.0,12.0,22.0,18.0,5.0,45.0,4.2,5.0,2.0,M2020-03-29D,Race(8),,
3,2.0,2.0,4.0,8.0,0.0,4.0,1.0,5.0,1.0,4.0,1.0,6.0,3.0,10.0,6.0,19.0,11.0,10.0,0.0,M2020-03-29D,Race(8),,
2,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,7.0,14.0,13.0,0.0,M2020-03-29D,Race(8),,
1,13.0,9.0,6.0,28.0,13.0,2.0,5.0,20.0,8.0,0.0,7.0,15.0,34.0,11.0,18.0,63.0,4.4,3.0,3.0,M2020-03-29D,Race(8),,
12,0.0,2.0,3.0,5.0,2.0,12.0,6.0,20.0,2.0,6.0,6.0,14.0,4.0,20.0,15.0,39.0,6.5,4.0,1.0,M2020-03-29D,Race(8),,
14,5.0,0.0,2.0,7.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,2.0,2.0,11.0,9.0,9.0,0.0,M2020-03-29D,Race(8),,
13,7.0,6.0,7.0,20.0,0.0,5.0,4.0,9.0,0.0,5.0,4.0,9.0,7.0,16.0,15.0,38.0,4.6,5.0,0.0,M2020-03-29D,Race(9),,
1,4.0,3.0,0.0,7.0,1.0,2.0,2.0,5.0,0.0,0.0,2.0,2.0,5.0,5.0,4.0,14.0,14.0,14.0,0.0,M2020-03-29D,Race(9),,
2,5.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,8.0,14.0,17.0,3.0,M2020-03-29D,Race(9),,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,M2020-03-29D,Race(9),,
5,0.0,3.0,8.0,11.0,1.0,3.0,4.0,8.0,1.0,5.0,0.0,6.0,2.0,11.0,12.0,25.0,8.5,8.0,0.0,M2020-03-29D,Race(9),,
6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,18.0,21.0,2.0,M2020-03-29D,Race(9),,
7,0.0,4.0,13.0,17.0,8.0,8.0,5.0,21.0,11.0,3.0,5.0,19.0,19.0,15.0,23.0,57.0,8.0,6.0,0.0,M2020-03-29D,Race(9),,
8,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,0.0,6.0,34.0,21.0,0.0,M2020-03-29D,Race(9),,
9,0.0,0.0,0.0,0.0,2.0,1.0,8.0,11.0,5.0,2.0,0.0,7.0,7.0,3.0,8.0,18.0,10.0,8.0,0.0,M2020-03-29D,Race(9),,
10,0.0,3.0,0.0,3.0,0.0,3.0,2.0,5.0,1.0,4.0,2.0,7.0,1.0,10.0,4.0,15.0,10.0,9.0,0.0,M2020-03-29D,Race(9),,
11,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,8.0,8.0,19.0,21.0,0.0,M2020-03-29D,Race(9),,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,M2020-03-29D,Race(9),,
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,41.0,0.0,M2020-03-29D,Race(9),,
4,14.0,9.0,0.0,23.0,17.0,4.0,4.0,25.0,7.0,4.0,8.0,19.0,38.0,17.0,12.0,67.0,3.7,3.8,1.0,M2020-03-29D,Race(9),,
4,8.0,10.0,3.0,21.0,16.0,11.0,3.0,30.0,16.0,4.0,5.0,25.0,40.0,25.0,11.0,76.0,2.9,2.6,2.0,M2020-04-12D,Race(1),,
6,15.0,10.0,3.0,28.0,12.0,6.0,6.0,24.0,4.0,5.0,6.0,15.0,31.0,21.0,15.0,67.0,2.8,2.6,0.0,M2020-04-12D,Race(1),,
3,2.0,7.0,7.0,16.0,2.0,9.0,13.0,24.0,4.0,10.0,7.0,21.0,8.0,26.0,27.0,61.0,4.4,4.0,0.0,M2020-04-12D,Race(1),,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,4.0,41.0,41.0,0.0,M2020-04-12D,Race(1),,
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,4.0,21.0,20.0,3.0,M2020-04-12D,Race(1),,
5,5.0,3.0,17.0,25.0,0.0,3.0,7.0,10.0,0.0,5.0,6.0,11.0,5.0,11.0,30.0,46.0,5.5,5.0,1.0,M2020-04-12D,Race(1),,
11,8.0,2.0,2.0,12.0,1.0,8.0,9.0,18.0,2.0,8.0,9.0,19.0,11.0,18.0,20.0,49.0,7.5,7.5,3.0,M2020-04-12D,Race(10),7.5,7.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,151.0,0.0,M2020-04-12D,Race(10),101.0,101.0
13,11.0,11.0,5.0,27.0,13.0,2.0,0.0,15.0,12.0,4.0,1.0,17.0,36.0,17.0,6.0,59.0,2.65,2.6,1.0,M2020-04-12D,Race(10),2.7,2.6
3,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,26.0,26.0,0.0,M2020-04-12D,Race(10),26.0,23.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,61.0,0.0,M2020-04-12D,Race(10),51.0,51.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,101.0,0.0,M2020-04-12D,Race(10),101.0,101.0
4,0.0,0.0,0.0,0.0,2.0,1.0,12.0,15.0,1.0,1.0,6.0,8.0,3.0,2.0,18.0,23.0,19.0,20.0,0.0,M2020-04-12D,Race(10),18.0,17.0
5,5.0,8.0,5.0,18.0,11.0,6.0,4.0,21.0,5.0,7.0,4.0,16.0,21.0,21.0,13.0,55.0,8.5,8.5,0.0,M2020-04-12D,Race(10),9.0,9.5
6,0.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,6.0,8.0,18.0,18.0,0.0,M2020-04-12D,Race(10),18.0,19.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,17.0,16.0,0.0,M2020-04-12D,Race(10),18.0,20.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,71.0,81.0,0.0,M2020-04-12D,Race(10),61.0,61.0
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,M2020-04-12D,Race(10),18.0,20.0
2,3.0,3.0,0.0,6.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,6.0,3.0,2.0,11.0,7.0,6.5,2.0,M2020-04-12D,Race(10),7.0,8.0
9,3.0,4.0,15.0,22.0,2.0,12.0,1.0,15.0,3.0,4.0,2.0,9.0,8.0,20.0,18.0,46.0,5.5,5.5,0.0,M2020-04-12D,Race(10),4.8,4.5
12,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,21.0,23.0,0.0,M2020-04-12D,Race(11),31.0,26.0
11,4.0,2.0,3.0,9.0,1.0,1.0,10.0,12.0,2.0,3.0,3.0,8.0,7.0,6.0,16.0,29.0,12.0,11.0,0.0,M2020-04-12D,Race(11),9.0,10.0
10,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,4.0,6.0,26.0,27.0,0.0,M2020-04-12D,Race(11),31.0,31.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,34.0,31.0,0.0,M2020-04-12D,Race(11),51.0,35.0
8,0.0,0.0,7.0,7.0,1.0,0.0,5.0,6.0,2.0,0.0,8.0,10.0,3.0,0.0,20.0,23.0,6.5,8.0,0.0,M2020-04-12D,Race(11),8.5,9.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2020-04-12D,Race(11),61.0,51.0
6,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,23.0,23.0,0.0,M2020-04-12D,Race(11),26.0,26.0
5,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,19.0,20.0,0.0,M2020-04-12D,Race(11),19.0,18.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.0,1.0,M2020-04-12D,Race(11),8.0,7.5
4,9.0,5.0,6.0,20.0,7.0,10.0,3.0,20.0,3.0,5.0,5.0,13.0,19.0,20.0,14.0,53.0,5.5,5.5,0.0,M2020-04-12D,Race(11),4.8,5.5
3,6.0,9.0,4.0,19.0,10.0,4.0,5.0,19.0,9.0,9.0,2.0,20.0,25.0,22.0,11.0,58.0,5.0,4.6,3.0,M2020-04-12D,Race(11),4.4,4.5
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,18.0,20.0,0.0,M2020-04-12D,Race(11),21.0,21.0
1,11.0,7.0,8.0,26.0,7.0,15.0,1.0,23.0,8.0,5.0,3.0,16.0,26.0,27.0,12.0,65.0,4.4,4.2,2.0,M2020-04-12D,Race(11),4.6,4.4
13,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,6.0,8.0,23.0,23.0,0.0,M2020-04-12D,Race(11),23.0,23.0
11,2.0,2.0,8.0,12.0,4.0,3.0,12.0,19.0,4.0,6.0,3.0,13.0,10.0,11.0,23.0,44.0,11.0,10.0,0.0,M2020-04-12D,Race(2),,
12,7.0,11.0,0.0,18.0,5.0,14.0,2.0,21.0,4.0,5.0,4.0,13.0,16.0,30.0,6.0,52.0,3.6,3.5,3.0,M2020-04-12D,Race(2),,
8,0.0,6.0,2.0,8.0,0.0,1.0,2.0,3.0,5.0,1.0,3.0,9.0,5.0,8.0,7.0,20.0,12.0,12.0,0.0,M2020-04-12D,Race(2),,
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2020-04-12D,Race(2),,
6,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,15.0,15.0,1.0,M2020-04-12D,Race(2),,
13,0.0,2.0,10.0,12.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,4.0,2.0,3.0,14.0,19.0,6.5,6.0,0.0,M2020-04-12D,Race(2),,
9,3.0,0.0,2.0,5.0,1.0,2.0,3.0,6.0,2.0,3.0,3.0,8.0,6.0,5.0,8.0,19.0,8.0,7.5,2.0,M2020-04-12D,Race(2),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,0.0,M2020-04-12D,Race(2),,
7,10.0,2.0,6.0,18.0,3.0,3.0,5.0,11.0,3.0,5.0,4.0,12.0,16.0,10.0,15.0,41.0,13.0,12.0,0.0,M2020-04-12D,Race(2),,
