horse_num,oriental_1,oriental_2,oriental_3,oriental_sum,apple_1,apple_2,apple_3,apple_sum,pro_1,pro_2,pro_3,pro_sum,total_1,total_2,total_3,total_sum,w_h_odd,s_b_odd,result,file_name,sheet_name,W.H. FixOdd 60,S.B.Fix Odd 60
3,0,0,3,3,0,0,0,0,0,0,1,1,0,0,4,4,21,21,0.0,M2019-04-07D,Race(4),,
4,7,10,5,22,6,8,4,18,6,10,4,20,19,28,13,60,4,4,0.0,M2019-04-07D,Race(4),,
5,3,0,5,8,1,0,9,10,1,0,1,2,5,0,15,20,15,15,2.0,M2019-04-07D,Race(4),,
6,8,0,3,11,7,9,4,20,11,7,1,19,26,16,8,50,4.4,4.5,3.0,M2019-04-07D,Race(4),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.0,M2019-04-07D,Race(4),,
8,0,13,7,20,5,2,4,11,3,3,2,8,8,18,13,39,5.5,5.5,1.0,M2019-04-07D,Race(4),,
9,0,2,0,2,0,0,0,0,0,1,0,1,0,3,0,3,11,11,0.0,M2019-04-07D,Race(4),,
10,2,5,5,12,1,8,3,12,3,2,6,11,6,15,14,35,12,12,0.0,M2019-04-07D,Race(4),,
11,10,0,2,12,2,2,6,10,2,3,11,16,14,5,19,38,4,4,0.0,M2019-04-07D,Race(4),,
1,14,5,2,21,15,2,1,18,14,3,6,23,43,10,9,62,4.6,4.5,2.0,M2019-04-07D,Race(5),,
2,8,12,2,22,3,6,3,12,2,6,3,11,13,24,8,45,3.1,3.1,0.0,M2019-04-07D,Race(5),,
3,0,3,4,7,1,4,9,14,1,2,2,5,2,9,15,26,16,16,0.0,M2019-04-07D,Race(5),,
4,2,6,13,21,0,4,13,17,2,4,10,16,4,14,36,54,7.5,7.5,0.0,M2019-04-07D,Race(5),,
5,0,0,3,3,0,10,2,12,0,4,1,5,0,14,6,20,14,14,3.0,M2019-04-07D,Race(5),,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0.0,M2019-04-07D,Race(5),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0.0,M2019-04-07D,Race(5),,
8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,101,101,0.0,M2019-04-07D,Race(5),,
9,0,0,3,3,8,0,0,8,0,0,0,0,8,0,3,11,15,15,0.0,M2019-04-07D,Race(5),,
10,0,0,3,3,0,0,0,0,1,2,0,3,1,2,3,6,14,14,0.0,M2019-04-07D,Race(5),,
11,0,2,0,2,0,0,0,0,0,0,1,1,0,2,1,3,17,17,1.0,M2019-04-07D,Race(5),,
12,6,0,0,6,3,4,2,9,6,5,2,13,15,9,4,28,8.5,8.5,0.0,M2019-04-07D,Race(5),,
13,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,15,15,0.0,M2019-04-07D,Race(5),,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2019-04-07D,Race(5),,
1,0,0,5,5,0,1,0,1,0,0,3,3,0,1,8,9,34,34,0.0,M2019-04-07D,Race(6),,
2,2,2,0,4,0,0,0,0,1,1,3,5,3,3,3,9,51,51,0.0,M2019-04-07D,Race(6),,
3,18,2,2,22,22,3,3,28,17,6,0,23,57,11,5,73,2.1,2.1,3.0,M2019-04-07D,Race(6),,
4,5,8,8,21,4,13,4,21,4,8,5,17,13,29,17,59,7,7,0.0,M2019-04-07D,Race(6),,
5,0,0,3,3,0,1,8,9,1,0,4,5,1,1,15,17,16,16,0.0,M2019-04-07D,Race(6),,
6,0,0,0,0,0,0,5,5,0,0,1,1,0,0,6,6,19,19,0.0,M2019-04-07D,Race(6),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0.0,M2019-04-07D,Race(6),,
8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,51,51,0.0,M2019-04-07D,Race(6),,
9,0,14,9,23,2,7,5,14,3,9,6,18,5,30,20,55,5.5,5.5,2.0,M2019-04-07D,Race(6),,
10,2,0,0,2,0,1,0,1,0,1,3,4,2,2,3,7,26,26,0.0,M2019-04-07D,Race(6),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0.0,M2019-04-07D,Race(6),,
12,3,2,3,8,2,3,2,7,0,1,0,1,5,6,5,16,8,8,1.0,M2019-04-07D,Race(6),,
13,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,41,41,0.0,M2019-04-07D,Race(6),,
14,0,2,0,2,0,0,3,3,0,0,0,0,0,2,3,5,16,16,0.0,M2019-04-07D,Race(6),,
1,28,0,0,28,30,0,0,30,26,0,0,26,84,0,0,84,1.18,1.2,1.0,M2019-04-07D,Race(7),,
2,2,0,12,14,0,1,1,2,0,2,5,7,2,3,18,23,12,21,3.0,M2019-04-07D,Race(7),,
3,0,23,7,30,0,15,6,21,0,19,5,24,0,57,18,75,8,7,0.0,M2019-04-07D,Race(7),,
4,0,5,0,5,0,4,8,12,0,1,0,1,0,10,8,18,26,31,2.0,M2019-04-07D,Race(7),,
5,0,2,8,10,0,2,2,4,0,1,3,4,0,5,13,18,41,41,0.0,M2019-04-07D,Race(7),,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,0.0,M2019-04-07D,Race(7),,
7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,26,21,0.0,M2019-04-07D,Race(7),,
8,0,0,0,0,0,0,1,1,0,1,2,3,0,1,3,4,26,34,0.0,M2019-04-07D,Race(7),,
9,0,0,3,3,0,8,11,19,0,2,10,12,0,10,24,34,17,13,0.0,M2019-04-07D,Race(7),,
1,0,0,0,0,2,2,8,12,1,1,3,5,3,3,11,17,20,19,0.0,M2019-04-07D,Race(8),,
2,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,2,41,41,0.0,M2019-04-07D,Race(8),,
3,2,13,7,22,11,8,2,21,4,9,1,14,17,30,10,57,7,6.5,3.0,M2019-04-07D,Race(8),,
4,0,2,0,2,0,7,8,15,0,5,7,12,0,14,15,29,9.5,9.5,1.0,M2019-04-07D,Race(8),,
5,25,0,5,30,17,3,3,23,17,3,3,23,59,6,11,76,2,2.1,2.0,M2019-04-07D,Race(8),,
6,0,0,2,2,0,0,3,3,0,1,3,4,0,1,8,9,20,20,0.0,M2019-04-07D,Race(8),,
7,3,5,9,17,0,2,3,5,2,0,3,5,5,7,15,27,5.5,5.5,0.0,M2019-04-07D,Race(8),,
8,0,0,0,0,0,0,0,0,0,2,1,3,0,2,1,3,23,23,0.0,M2019-04-07D,Race(8),,
9,0,7,0,7,0,8,0,8,1,1,1,3,1,16,1,18,23,23,0.0,M2019-04-07D,Race(8),,
10,0,3,7,10,0,0,3,3,0,3,4,7,0,6,14,20,14,14,0.0,M2019-04-07D,Race(8),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,0.0,M2019-04-07D,Race(8),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,51,0.0,M2019-04-07D,Race(8),,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2019-04-07D,Race(8),,
1,0,0,3,3,8,0,0,8,0,0,0,0,8,0,3,11,34,41,0.0,M2019-04-07D,Race(9),,
2,15,10,2,27,18,3,0,21,15,5,2,22,48,18,4,70,2.3,2.45,0.0,M2019-04-07D,Race(9),,
3,0,2,0,2,0,1,1,2,0,1,2,3,0,4,3,7,31,27,2.0,M2019-04-07D,Race(9),,
4,5,5,10,20,1,13,6,20,1,10,8,19,7,28,24,59,3.9,4,1.0,M2019-04-07D,Race(9),,
5,0,0,5,5,0,0,3,3,0,0,1,1,0,0,9,9,18,18,0.0,M2019-04-07D,Race(9),,
6,3,0,7,10,0,3,5,8,3,6,2,11,6,9,14,29,8,8.5,3.0,M2019-04-07D,Race(9),,
7,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,41,27,0.0,M2019-04-07D,Race(9),,
8,0,0,0,0,1,1,0,2,2,1,0,3,3,2,0,5,41,27,0.0,M2019-04-07D,Race(9),,
9,3,8,0,11,1,1,6,8,3,3,7,13,7,12,13,32,10,10,0.0,M2019-04-07D,Race(9),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,0.0,M2019-04-07D,Race(9),,
11,0,2,3,5,0,0,8,8,0,0,0,0,0,2,11,13,26,27,0.0,M2019-04-07D,Race(9),,
12,2,0,0,2,0,0,0,0,0,0,1,1,2,0,1,3,41,41,0.0,M2019-04-07D,Race(9),,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0.0,M2019-04-07D,Race(9),,
14,0,3,0,3,1,8,1,10,2,0,3,5,3,11,4,18,12,11,0.0,M2019-04-07D,Race(9),,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.0,M2019-04-10D,Race(1),,
2,3,12,13,28,0,0,0,0,7,8,5,20,10,20,18,48,2.4,2.4,0.0,M2019-04-10D,Race(1),,
3,4,0,2,6,0,0,0,0,1,2,2,5,5,2,4,11,9,9,2.0,M2019-04-10D,Race(1),,
4,0,5,5,10,0,0,0,0,0,3,2,5,0,8,7,15,8,8,0.0,M2019-04-10D,Race(1),,
5,13,8,5,26,0,0,0,0,9,3,7,19,22,11,12,45,4,4,0.0,M2019-04-10D,Race(1),,
6,8,3,3,14,0,0,0,0,1,4,4,9,9,7,7,23,6,6,1.0,M2019-04-10D,Race(1),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,M2019-04-10D,Race(1),,
8,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,18,18,0.0,M2019-04-10D,Race(1),,
9,2,2,2,6,0,0,0,0,0,0,1,1,2,2,3,7,13,13,3.0,M2019-04-10D,Race(1),,
1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,12,12,0.0,M2019-04-10D,Race(2),,
2,0,5,2,7,0,0,0,0,5,3,2,10,5,8,4,17,26,26,3.0,M2019-04-10D,Race(2),,
3,3,6,5,14,0,0,0,0,0,11,10,21,3,17,15,35,5,5,0.0,M2019-04-10D,Race(2),,
4,2,0,3,5,0,0,0,0,2,3,4,9,4,3,7,14,15,15,0.0,M2019-04-10D,Race(2),,
5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,12,12,0.0,M2019-04-10D,Race(2),,
6,18,8,0,26,0,0,0,0,18,5,0,23,36,13,0,49,2.3,2.3,2.0,M2019-04-10D,Race(2),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0.0,M2019-04-10D,Race(2),,
8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,31,31,0.0,M2019-04-10D,Race(2),,
9,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,15,15,0.0,M2019-04-10D,Race(2),,
10,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,34,34,0.0,M2019-04-10D,Race(2),,
11,0,3,13,16,0,0,0,0,0,2,2,4,0,5,15,20,10,10,0.0,M2019-04-10D,Race(2),,
12,5,6,7,18,0,0,0,0,0,2,3,5,5,8,10,23,8,8,1.0,M2019-04-10D,Race(2),,
1,2,2,2,6,0,0,0,0,0,0,1,1,2,2,3,7,34,34,0.0,M2019-04-10D,Race(3),,
2,2,0,0,2,0,0,0,0,1,5,5,11,3,5,5,13,9,9,0.0,M2019-04-10D,Race(3),,
3,5,13,0,18,0,0,0,0,13,6,5,24,18,19,5,42,5,5,2.0,M2019-04-10D,Race(3),,
4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,21,21,0.0,M2019-04-10D,Race(3),,
5,0,3,0,3,0,0,0,0,1,0,2,3,1,3,2,6,11,11,0.0,M2019-04-10D,Race(3),,
6,11,2,8,21,0,0,0,0,6,9,3,18,17,11,11,39,6.5,6.5,3.0,M2019-04-10D,Race(3),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.0,M2019-04-10D,Race(3),,
8,5,5,3,13,0,0,0,0,3,4,0,7,8,9,3,20,3.4,3.4,1.0,M2019-04-10D,Race(3),,
9,2,3,12,17,0,0,0,0,0,0,4,4,2,3,16,21,18,18,0.0,M2019-04-10D,Race(3),,
10,3,2,2,7,0,0,0,0,2,1,3,6,5,3,5,13,9,9,0.0,M2019-04-10D,Race(3),,
11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,19,19,0.0,M2019-04-10D,Race(3),,
12,0,0,3,3,0,0,0,0,0,0,2,2,0,0,5,5,15,15,0.0,M2019-04-10D,Race(3),,
1,8,4,10,22,0,0,0,0,5,3,6,14,13,7,16,36,6,6,3.0,M2019-04-10D,Race(4),,
2,5,11,12,28,0,0,0,0,0,6,13,19,5,17,25,47,3.2,3.2,0.0,M2019-04-10D,Race(4),,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,M2019-04-10D,Race(4),,
4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,31,31,0.0,M2019-04-10D,Race(4),,
5,17,8,0,25,0,0,0,0,16,5,2,23,33,13,2,48,2,2,1.0,M2019-04-10D,Race(4),,
6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,31,31,2.0,M2019-04-10D,Race(4),,
7,0,7,6,13,0,0,0,0,5,9,3,17,5,16,9,30,7.5,7.5,0.0,M2019-04-10D,Race(4),,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0.0,M2019-04-10D,Race(4),,
9,0,0,2,2,0,0,0,0,0,1,0,1,0,1,2,3,21,21,0.0,M2019-04-10D,Race(4),,
10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,101,101,0.0,M2019-04-10D,Race(4),,
1,0,3,0,3,0,0,0,0,0,0,2,2,0,3,2,5,31,31,0.0,M2019-04-10D,Race(5),,
2,3,4,0,7,0,0,0,0,1,0,1,2,4,4,1,9,7.5,7.5,0.0,M2019-04-10D,Race(5),,
3,5,0,3,8,0,0,0,0,0,2,1,3,5,2,4,11,12,12,0.0,M2019-04-10D,Race(5),,
4,0,2,5,7,0,0,0,0,0,2,10,12,0,4,15,19,13,13,0.0,M2019-04-10D,Race(5),,
5,10,13,2,25,0,0,0,0,9,7,1,17,19,20,3,42,5,5,1.0,M2019-04-10D,Race(5),,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0.0,M2019-04-10D,Race(5),,
7,9,6,7,22,0,0,0,0,11,4,7,22,20,10,14,44,3.5,3.5,2.0,M2019-04-10D,Race(5),,
8,3,0,11,14,0,0,0,0,2,4,2,8,5,4,13,22,11,11,0.0,M2019-04-10D,Race(5),,
9,0,0,2,2,0,0,0,0,2,4,2,8,2,4,4,10,4,4,0.0,M2019-04-10D,Race(5),,
10,0,0,0,0,0,0,0,0,1,2,0,3,1,2,0,3,26,26,0.0,M2019-04-10D,Race(5),,
11,0,2,0,2,0,0,0,0,0,1,0,1,0,3,0,3,41,41,0.0,M2019-04-10D,Race(5),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,3.0,M2019-04-10D,Race(5),,
1,0,2,0,2,2,5,4,11,1,6,2,9,3,13,6,22,14,14,0.0,M2019-04-10D,Race(6),,
2,24,4,2,30,15,4,1,20,21,2,2,25,60,10,5,75,3.8,3.8,1.0,M2019-04-10D,Race(6),,
3,0,18,9,27,0,4,5,9,0,4,6,10,0,26,20,46,6,6,0.0,M2019-04-10D,Race(6),,
4,4,6,16,26,5,6,1,12,3,4,2,9,12,16,19,47,4.6,4.6,3.0,M2019-04-10D,Race(6),,
5,0,0,0,0,0,2,1,3,1,7,2,10,1,9,3,13,11,11,0.0,M2019-04-10D,Race(6),,
6,0,0,0,0,1,0,2,3,0,0,3,3,1,0,5,6,26,26,0.0,M2019-04-10D,Race(6),,
7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,26,26,0.0,M2019-04-10D,Race(6),,
8,0,0,0,0,0,9,11,20,0,0,0,0,0,9,11,20,7.5,7.5,0.0,M2019-04-10D,Race(6),,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.0,M2019-04-10D,Race(6),,
10,2,0,0,2,0,0,2,2,0,0,2,2,2,0,4,6,9,9,2.0,M2019-04-10D,Race(6),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0.0,M2019-04-10D,Race(6),,
12,0,0,3,3,0,0,3,3,0,2,4,6,0,2,10,12,13,13,0.0,M2019-04-10D,Race(6),,
1,0,6,0,6,0,2,1,3,0,3,1,4,0,11,2,13,13,13,0.0,M2019-04-10D,Race(7),,
2,2,3,10,15,2,3,6,11,2,3,6,11,6,9,22,37,7.5,7.5,0.0,M2019-04-10D,Race(7),,
3,5,0,0,5,2,3,3,8,2,2,3,7,9,5,6,20,10,10,3.0,M2019-04-10D,Race(7),,
4,3,0,6,9,2,2,2,6,4,2,1,7,9,4,9,22,9,9,0.0,M2019-04-10D,Race(7),,
5,18,5,7,30,7,4,6,17,11,4,6,21,36,13,19,68,4,4,0.0,M2019-04-10D,Race(7),,
6,0,7,2,9,1,1,2,4,1,2,4,7,2,10,8,20,13,13,2.0,M2019-04-10D,Race(7),,
7,2,7,3,12,16,12,9,37,6,9,4,19,24,28,16,68,3.6,3.6,1.0,M2019-04-10D,Race(7),,
8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,26,26,0.0,M2019-04-10D,Race(7),,
9,0,2,0,2,0,3,1,4,0,1,1,2,0,6,2,8,7,7,0.0,M2019-04-10D,Race(7),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0.0,M2019-04-10D,Race(7),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0.0,M2019-04-10D,Race(7),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.0,M2019-04-10D,Race(7),,
1,4,4,0,8,0,0,1,1,0,0,0,0,4,4,1,9,26,26,0.0,M2019-04-10D,Race(8),,
2,10,10,3,23,10,4,3,17,4,5,5,14,24,19,11,54,4,4,0.0,M2019-04-10D,Race(8),,
3,3,3,9,15,10,10,10,30,5,6,2,13,18,19,21,58,7.5,7.5,2.0,M2019-04-10D,Race(8),,
4,0,0,0,0,1,0,2,3,1,1,0,2,2,1,2,5,18,18,0.0,M2019-04-10D,Race(8),,
5,0,0,3,3,1,1,1,3,4,3,3,10,5,4,7,16,14,14,0.0,M2019-04-10D,Race(8),,
6,0,0,5,5,0,1,1,2,0,1,1,2,0,2,7,9,31,31,0.0,M2019-04-10D,Race(8),,
7,5,0,5,10,2,6,4,12,1,2,7,10,8,8,16,32,7,7,3.0,M2019-04-10D,Race(8),,
8,0,3,0,3,0,1,1,2,0,1,0,1,0,5,1,6,8.5,8.5,1.0,M2019-04-10D,Race(8),,
9,8,8,5,21,6,3,5,14,10,1,3,14,24,12,13,49,3.6,3.6,0.0,M2019-04-10D,Race(8),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0.0,M2019-04-10D,Race(8),,
11,0,2,0,2,0,4,2,6,0,5,2,7,0,11,4,15,15,15,0.0,M2019-04-10D,Race(8),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0,M2019-04-10D,Race(8),,
1,0,0,0,0,1,0,1,2,0,0,1,1,1,0,2,3,14,14,0.0,M2019-04-24D,Race(1),,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5,1.0,M2019-04-24D,Race(1),,
3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,51,51,0.0,M2019-04-24D,Race(1),,
4,2,3,11,16,1,3,5,9,3,8,2,13,6,14,18,38,7.5,7.5,0.0,M2019-04-24D,Race(1),,
5,6,7,7,20,15,5,2,22,12,6,4,22,33,18,13,64,5,5,0.0,M2019-04-24D,Race(1),,
6,7,6,2,15,2,1,1,4,2,0,4,6,11,7,7,25,6,6,2.0,M2019-04-24D,Race(1),,
7,3,4,4,11,2,7,5,14,4,2,5,11,9,13,14,36,8,8,0.0,M2019-04-24D,Race(1),,
8,0,3,0,3,1,2,2,5,0,0,3,3,1,5,5,11,9,9,0.0,M2019-04-24D,Race(1),,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0.0,M2019-04-24D,Race(1),,
10,0,0,0,0,0,0,1,1,1,1,0,2,1,1,1,3,12,12,0.0,M2019-04-24D,Race(1),,
11,2,2,0,4,1,0,1,2,0,0,3,3,3,2,4,9,21,21,0.0,M2019-04-24D,Race(1),,
12,0,0,6,6,0,5,4,9,2,8,3,13,2,13,13,28,7.5,7.5,3.0,M2019-04-24D,Race(1),,
1,0,3,0,3,1,2,3,6,1,3,5,9,2,8,8,18,12,12,0.0,M2019-04-24D,Race(2),,
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,41,41,0.0,M2019-04-24D,Race(2),,
3,10,11,7,28,2,2,2,6,3,6,1,10,15,19,10,44,3.2,3.2,0.0,M2019-04-24D,Race(2),,
4,3,7,0,10,13,14,11,38,6,3,2,11,22,24,13,59,7.5,7.5,2.0,M2019-04-24D,Race(2),,
5,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,41,41,0.0,M2019-04-24D,Race(2),,
6,2,7,3,12,3,0,3,6,4,0,1,5,9,7,7,23,8.5,8.5,1.0,M2019-04-24D,Race(2),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.0,M2019-04-24D,Race(2),,
8,11,0,14,25,4,9,3,16,6,6,5,17,21,15,22,58,3.6,3.6,3.0,M2019-04-24D,Race(2),,
9,0,2,6,8,2,1,2,5,1,4,2,7,3,7,10,20,14,14,0.0,M2019-04-24D,Race(2),,
10,2,0,0,2,1,0,2,3,1,0,1,2,4,0,3,7,26,26,0.0,M2019-04-24D,Race(2),,
11,2,0,0,2,2,0,3,5,3,1,6,10,7,1,9,17,10,10,0.0,M2019-04-24D,Race(2),,
12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,34,34,0.0,M2019-04-24D,Race(2),,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0.0,M2019-04-24D,Race(3),,
2,13,8,4,25,14,7,2,23,10,11,3,24,37,26,9,72,3.3,3.3,0.0,M2019-04-24D,Race(3),,
3,0,7,2,9,9,9,12,30,1,1,5,7,10,17,19,46,9,9,3.0,M2019-04-24D,Race(3),,
4,0,2,5,7,3,4,3,10,6,6,5,17,9,12,13,34,11,11,0.0,M2019-04-24D,Race(3),,
5,0,0,5,5,0,2,2,4,1,1,1,3,1,3,8,12,7.5,7.5,2.0,M2019-04-24D,Race(3),,
6,9,11,8,28,4,6,6,16,4,4,6,14,17,21,20,58,3.8,3.8,1.0,M2019-04-24D,Race(3),,
7,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,15,15,0.0,M2019-04-24D,Race(3),,
8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,21,21,0.0,M2019-04-24D,Race(3),,
9,0,2,0,2,0,0,1,1,0,2,1,3,0,4,2,6,18,18,0.0,M2019-04-24D,Race(3),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0.0,M2019-04-24D,Race(3),,
11,0,0,0,0,0,1,2,3,2,1,3,6,2,2,5,9,23,23,0.0,M2019-04-24D,Race(3),,
12,6,0,6,12,0,1,1,2,2,0,2,4,8,1,9,18,10,10,0.0,M2019-04-24D,Race(3),,
1,6,0,8,14,2,6,2,10,1,3,5,9,9,9,15,33,7,7,0.0,M2019-04-24D,Race(4),,
2,3,7,3,13,1,1,10,12,7,1,10,18,11,9,23,43,7,7,0.0,M2019-04-24D,Race(4),,
3,0,0,5,5,0,1,2,3,0,1,1,2,0,2,8,10,11,11,0.0,M2019-04-24D,Race(4),,
4,0,3,7,10,1,0,1,2,0,0,2,2,1,3,10,14,11,11,0.0,M2019-04-24D,Race(4),,
5,8,8,0,16,13,13,9,35,7,10,3,20,28,31,12,71,4.2,4.2,2.0,M2019-04-24D,Race(4),,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0.0,M2019-04-24D,Race(4),,
7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,61,61,0.0,M2019-04-24D,Race(4),,
8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,31,31,0.0,M2019-04-24D,Race(4),,
9,0,0,3,3,0,2,1,3,0,2,2,4,0,4,6,10,14,14,3.0,M2019-04-24D,Race(4),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2019-04-24D,Race(4),,
11,13,12,2,27,13,4,4,21,11,8,1,20,37,24,7,68,2.6,2.6,1.0,M2019-04-24D,Race(4),,
12,0,0,2,2,0,2,1,3,0,1,1,2,0,3,4,7,26,26,0.0,M2019-04-24D,Race(4),,
1,0,2,0,2,1,0,1,2,2,0,1,3,3,2,2,7,34,35,0.0,M2019-04-24D,Race(5),,
2,2,0,2,4,0,0,1,1,0,0,0,0,2,0,3,5,41,41,2.0,M2019-04-24D,Race(5),,
3,15,10,0,25,23,11,10,44,17,6,2,25,55,27,12,94,2,2,3.0,M2019-04-24D,Race(5),,
4,0,0,4,4,0,1,0,1,0,0,0,0,0,1,4,5,16,16,0.0,M2019-04-24D,Race(5),,
5,8,7,2,17,3,7,3,13,4,7,4,15,15,21,9,45,5,5,0.0,M2019-04-24D,Race(5),,
6,2,6,12,20,1,6,3,10,0,8,6,14,3,20,21,44,7.5,7.5,0.0,M2019-04-24D,Race(5),,
7,0,3,3,6,2,3,6,11,2,3,3,8,4,9,12,25,10,10,1.0,M2019-04-24D,Race(5),,
8,0,2,0,2,0,0,1,1,0,0,1,1,0,2,2,4,21,21,0.0,M2019-04-24D,Race(5),,
9,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,51,51,0.0,M2019-04-24D,Race(5),,
10,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,41,41,0.0,M2019-04-24D,Race(5),,
11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,26,26,0.0,M2019-04-24D,Race(5),,
12,3,0,2,5,0,2,4,6,1,2,6,9,4,4,12,20,10,10,0.0,M2019-04-24D,Race(5),,
1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,61,61,0.0,M2019-04-24D,Race(6),,
2,15,0,11,26,18,13,9,40,20,4,0,24,53,17,20,90,3,3,2.0,M2019-04-24D,Race(6),,
3,0,3,0,3,2,0,2,4,0,0,3,3,2,3,5,10,11,11,3.0,M2019-04-24D,Race(6),,
4,0,6,4,10,1,5,5,11,1,6,5,12,2,17,14,33,5.5,5.5,0.0,M2019-04-24D,Race(6),,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2019-04-24D,Race(6),,
6,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,31,31,0.0,M2019-04-24D,Race(6),,
7,0,0,0,0,0,1,0,1,0,0,2,2,0,1,2,3,31,31,0.0,M2019-04-24D,Race(6),,
8,0,2,0,2,0,0,0,0,0,0,1,1,0,2,1,3,14,14,0.0,M2019-04-24D,Race(6),,
9,3,0,2,5,1,0,2,3,0,1,2,3,4,1,6,11,16,16,1.0,M2019-04-24D,Race(6),,
10,2,2,0,4,1,3,1,5,1,1,1,3,4,6,2,12,21,21,0.0,M2019-04-24D,Race(6),,
11,5,10,8,23,1,1,5,7,0,5,4,9,6,16,17,39,5.5,5.5,0.0,M2019-04-24D,Race(6),,
